# Avida Dominant Data
# Mon Feb 17 06:01:23 2014
#  1: Update
#  2: Average Merit of the Dominant Genotype
#  3: Average Gestation Time of the Dominant Genotype
#  4: Average Fitness of the Dominant Genotype
#  5: Repro Rate?
#  6: Size of Dominant Genotype
#  7: Copied Size of Dominant Genotype
#  8: Executed Size of Dominant Genotype
#  9: Abundance of Dominant Genotype
# 10: Number of Births
# 11: Number of Dominant Breed True?
# 12: Dominant Gene Depth
# 13: Dominant Breed In
# 14: Max Fitness?
# 15: Genotype ID of Dominant Genotype
# 16: Name of the Dominant Genotype

0 0 0 0 0 47 0 0 3600 0 0 0 0 0 1 047-aaaaa 
1000 94 131 0.717557 0.00763359 50 50 47 100 25 23 15 0 0.727273 88407 050-aaarg 
2000 5888 128 46 0.0078125 50 50 46 852 164 134 29 0 53.2389 185168 050-aafvs 
3000 6016 112 53.7143 0.00892857 51 51 47 126 20 16 32 0 59.7333 211035 051-aabxt 
4000 401408 115 3490.5 0.00869565 52 52 49 211 49 42 44 0 3828.04 390406 052-aacbs 
5000 3.14573e+06 114 27594.1 0.00877193 52 51.9989 48 165 36 28 55 0 30011.8 511545 052-aaggf 
6000 3.21126e+06 114 28169 0.00877193 53 53 49 143 41 30 58 0 30663.6 588943 053-aabvd 
7000 3.2768e+06 106 30913.2 0.00943396 54 54.0004 50 84 11 7 63 0 31576.4 770457 054-aaarm 
8000 3.2768e+06 106 30913.2 0.00943396 54 54.0006 50 74 22 19 63 0 31576.4 801884 054-aaaua 
9000 3.2768e+06 106 30913.2 0.00943396 54 54 50 70 13 9 64 0 32472.8 1000212 054-aacvy 
10000 3.40787e+06 110 30980.7 0.00909091 55 55.0008 52 149 30 26 73 0 32768 1120783 055-aabti 
11000 3.60448e+06 111 32472.8 0.00900901 58 58 55 139 40 31 71 0 32768 1230830 058-aaajb 
12000 3.53894e+06 109 32467.4 0.00917431 58 58 54 96 16 13 74 0 33052.9 1400826 058-aablo 
13000 3.53894e+06 112 31597.7 0.00892857 57 57 54 81 27 23 82 0 33063.2 1559145 057-aaeds 
14000 3.53894e+06 109 32467.4 0.00917431 58 58 54 65 17 12 74 0 33608.2 1400826 058-aablo 
15000 3.67002e+06 112 32768 0.00892857 59 59 56 48 6 4 84 0 33897.9 1788119 059-aacya 
16000 3.9977e+06 117.559 34006.4 0.00850651 61 61 61 40 6 5 109 0 34168.3 2004304 061-aaaqr 
17000 4.06323e+06 115.538 35168.6 0.00865532 62 62 62 53 12 12 116 0 35642.4 2123669 062-aaavc 
18000 3.86662e+06 117 33048.1 0.00854701 59 59 59 42 6 5 117 0 35377.8 2292142 059-aahdq 
19000 4.06323e+06 117.555 34565 0.00850677 62 62 62 49 14 9 123 0 35498.7 2428114 062-aaduz 
20000 3.93216e+06 114.553 34326.9 0.00872978 60 60 60 58 11 9 127 0 36864 2544837 060-aagyt 
21000 4.12877e+06 112.545 36686.1 0.00888547 63 63 63 61 10 8 152 0 37449.1 2611503 063-aaecz 
22000 4.06323e+06 112 36278.9 0.00892857 63 63 62 40 5 4 158 0 37449.1 2868717 063-aahdl 
23000 3.9977e+06 111 36015.3 0.00900901 61 61 61 40 6 6 163 0 39448.9 3002365 061-aalit 
24000 4.25984e+06 111.553 38187.5 0.00896454 65 65 65 71 26 20 165 0 38376.9 3126713 065-aacrv 
25000 8.12646e+06 112 72557.7 0.00892857 63 63 62 109 38 25 168 0 73211.4 3329584 063-aamgc 
26000 8.12646e+06 113 71915.6 0.00884956 63 63 62 57 19 16 171 0 74392.2 3454420 063-aaoyk 
27000 8.16108e+06 112 72866.8 0.00892857 62 62.0043 62 35 8 6 177 0 75395.4 3564331 062-aaszy 
28000 7.99539e+06 109.55 72985.7 0.00912847 62 62 61 49 14 12 176 0 75757.2 3701833 062-aauwt 
29000 8.12646e+06 112 72557.7 0.00892857 64 64 62 59 11 11 179 0 75883.8 3851562 064-aajbj 
30000 8.51968e+06 113 75395.4 0.00884956 65 65 65 127 22 18 188 0 75573 3982759 065-aaekx 
31000 3.30301e+07 114 289738 0.00877193 63 63 63 187 67 55 198 0 289738 4214829 063-aavzs 
32000 3.30301e+07 113 292302 0.00884956 63 63 63 66 15 13 202 0 294912 4263268 063-aawth 
33000 3.14573e+07 112 280869 0.00892857 61 61.0007 60 63 9 9 202 0 292846 4416912 061-aaydq 
34000 3.25059e+07 112 290231 0.00892857 62 62 62 78 13 9 207 0 293409 4450627 062-abefu 
35000 3.19816e+07 111 288122 0.00900901 61 61 61 46 10 9 213 0 296942 4736925 061-abcdf 
36000 3.0933e+07 109 283789 0.00917431 59 59 59 75 16 12 215 0 299593 4911365 059-aaplg 
37000 3.14573e+07 108 291271 0.00925926 60 60.001 60 55 15 13 220 0 301582 5036644 060-aawly 
38000 3.35544e+07 113 296942 0.00884956 64 64 64 46 1 1 230 0 304274 5197250 064-aaonp 
39000 3.46027e+07 114 303533 0.00877193 66 65.9994 66 71 11 8 228 0 324911 5351448 066-aacsy 
40000 3.35544e+07 113 296942 0.00884956 65 65 64 46 8 6 234 0 308134 5489985 065-aahpy 
41000 3.4603e+07 112 308955 0.00892857 66 66 66 87 21 17 230 0 1.25093e+06 5619888 066-aadlc 
42000 3.35544e+07 112 299593 0.00892857 64 64.008 64 52 11 7 233 0 310861 5788380 064-aastx 
43000 3.35544e+07 111 302292 0.00900901 66 66 64 48 15 12 243 0 311861 5955704 066-aafnv 
44000 3.40787e+07 112 304274 0.00892857 65 65 65 65 20 15 236 0 310014 5923734 065-aakny 
45000 3.4603e+07 113 306221 0.00884956 66 66 66 56 12 12 246 0 311861 6180425 066-aagks 
46000 3.4603e+07 112 308955 0.00892857 66 66 66 47 10 9 243 0 309195 6268388 066-aagsm 
47000 3.30301e+07 110.55 298785 0.00904584 63 63.0004 63 65 16 14 251 0 311739 6476932 063-abkqm 
48000 3.35544e+07 111 302292 0.00900901 64 64.0002 64 84 13 12 250 0 310861 6646194 064-abaxs 
49000 3.25059e+07 109 298219 0.00917431 62 62 62 45 12 9 258 0 541201 6786189 062-abuxg 
50000 3.4603e+07 111 311739 0.00900901 66 66.0004 66 105 20 16 248 0 331415 6908968 066-aaizu 
51000 5.11705e+08 207 2.47201e+06 0.00483092 64 64.0003 61 348 36 26 263 0 4.94401e+06 7101295 064-abfkl 
52000 1.63746e+10 212 7.72385e+07 0.00471698 64 64 61 1089 118 88 266 0 8.00144e+07 7143266 064-abgkp 
53000 1.63746e+10 212 7.72385e+07 0.00471698 64 64 61 348 23 22 266 0 8.15248e+07 7143266 064-abgkp 
54000 4.12317e+12 250 1.64927e+10 0.004 71 71 60 270 26 19 276 0 1.85172e+10 7293209 071-aabfd 
55000 4.74164e+12 257.647 1.84037e+10 0.0038813 71 71 69 84 11 7 279 0 1.87668e+10 7343639 071-aabul 
56000 4.05445e+12 244 1.66166e+10 0.00409836 65 65 59 73 11 10 281 0 1.95226e+10 7423452 065-aavat 
57000 4.74164e+12 258.652 1.83322e+10 0.00386621 71 71 69 136 9 7 284 0 1.94639e+10 7454763 071-aadbt 
58000 4.6042e+12 250.658 1.83686e+10 0.00398952 69 69 67 68 2 1 295 0 1.92897e+10 7566403 069-aaciu 
59000 4.74164e+12 258.651 1.83323e+10 0.00386623 71 71 69 55 5 4 289 0 1.92849e+10 7640557 071-aagfk 
60000 4.74164e+12 258.654 1.83321e+10 0.00386619 71 71 69 127 8 6 291 0 1.93614e+10 7676489 071-aagwo 
61000 4.81036e+12 256 1.87905e+10 0.00390625 73 73 70 85 3 2 288 0 1.97731e+10 7711201 073-aacrc 
62000 4.74164e+12 258.651 1.83323e+10 0.00386622 71 71 69 46 9 9 290 0 1.97501e+10 7724082 071-aahwq 
63000 4.81036e+12 251 1.91648e+10 0.00398406 73 73 70 53 8 7 293 0 2.01816e+10 7919507 073-aaesi 
64000 5.01641e+12 260.648 1.9246e+10 0.0038366 73 72.9984 73 60 6 5 297 0 2.02862e+10 7897762 073-aaeim 
65000 4.9478e+12 249 1.98707e+10 0.00401606 72 72 72 54 13 13 313 0 2.01816e+10 8092475 072-aafqh 
66000 5.01637e+12 253 1.98276e+10 0.00395257 73 72.9979 73 62 5 3 309 0 2.04455e+10 8134263 073-aajqh 
67000 4.9478e+12 249 1.98707e+10 0.00401606 72 72 72 68 7 4 315 0 2.08241e+10 8156533 072-aaghl 
68000 4.9478e+12 242.656 2.03903e+10 0.00412108 72 72 72 46 6 5 315 0 2.12261e+10 8317619 072-aaiqy 
69000 4.9478e+12 242 2.04455e+10 0.00413223 72 72 72 73 9 5 316 0 2.1042e+10 8374558 072-aajtu 
70000 4.9478e+12 242 2.04455e+10 0.00413223 72 72 72 70 12 9 316 0 2.12261e+10 8403529 072-aakhm 
71000 5.42884e+12 257 2.11239e+10 0.00389105 79 79 79 64 2 2 331 0 2.12261e+10 8539338 079-aabzz 
72000 5.08524e+12 245 2.07561e+10 0.00408163 74 74.0078 74 41 3 2 339 0 2.12261e+10 8616352 074-aafsd 
73000 5.08524e+12 245 2.07561e+10 0.00408163 74 74 74 41 4 3 340 0 2.12304e+10 8703707 074-aagiu 
74000 5.08516e+12 246.643 2.06176e+10 0.00405446 74 73.9988 74 50 3 3 344 0 2.12453e+10 8721453 074-aagma 
75000 5.01652e+12 245 2.04756e+10 0.00408163 74 74 73 37 2 1 348 0 2.14748e+10 8826526 074-aahgu 
76000 5.42884e+12 259 2.09608e+10 0.003861 79 79 79 36 6 6 346 0 2.15591e+10 8944490 079-aaetb 
77000 5.36012e+12 259 2.06954e+10 0.003861 79 79 78 29 1 1 350 0 2.15591e+10 9004281 079-aafly 
78000 5.42884e+12 257 2.11239e+10 0.00389105 79 79 79 33 7 3 350 0 2.16439e+10 9081158 079-aagss 
79000 5.56628e+12 261 2.13267e+10 0.00383142 81 81 81 36 1 0 370 0 2.16439e+10 9160361 081-aaazf 
80000 5.49756e+12 255 2.15591e+10 0.00392157 80 80 80 60 3 3 353 0 2.16587e+10 9246617 080-aamxf 
81000 5.15396e+12 251 2.05337e+10 0.00398406 75 75 75 31 0 0 365 0 2.17433e+10 9346215 075-aaegv 
82000 5.42884e+12 255 2.12896e+10 0.00392157 80 80 79 40 6 6 366 0 2.17433e+10 9394485 080-aarpl 
83000 5.42884e+12 259 2.09608e+10 0.003861 79 79 79 34 2 2 364 0 2.17433e+10 9486007 079-aanjw 
84000 5.49756e+12 254 2.16439e+10 0.00393701 80 80 80 43 3 2 369 0 2.18285e+10 9589753 080-aaysb 
85000 5.56628e+12 257 2.16587e+10 0.00389105 81 81 81 42 3 3 372 0 2.18285e+10 9680460 081-aaecl 
86000 5.42884e+12 255 2.12896e+10 0.00392157 79 79 79 30 0 0 375 0 2.18285e+10 9762890 079-aaqhg 
87000 5.49756e+12 259 2.12261e+10 0.003861 80 80 80 44 5 3 385 0 2.18285e+10 9802098 080-abgqx 
88000 5.49756e+12 254 2.16439e+10 0.00393701 80 80 80 31 3 2 388 0 2.19026e+10 9920457 080-ablfe 
89000 5.42884e+12 254 2.13734e+10 0.00393701 80 80 79 27 6 3 390 0 2.18157e+10 10006919 080-abomt 
90000 5.42884e+12 255 2.12896e+10 0.00392157 79 79 79 41 10 10 392 0 2.18157e+10 10065049 079-aatay 
91000 5.49756e+12 255 2.15591e+10 0.00392157 80 80 80 29 0 0 393 0 2.19902e+10 10158764 080-abujr 
92000 5.49756e+12 256 2.14748e+10 0.00390625 80 80 80 39 4 4 397 0 2.20011e+10 10247875 080-abyff 
93000 5.42884e+12 253 2.14579e+10 0.00395257 80 80 79 33 3 1 402 0 2.20884e+10 10291024 080-abzxa 
94000 5.42884e+12 249 2.18026e+10 0.00401606 80 80 79 46 7 4 391 0 2.20011e+10 10422866 080-acfsb 
95000 5.49756e+12 254 2.16439e+10 0.00393701 80 80 80 28 1 1 409 0 2.20785e+10 10523544 080-ackco 
96000 5.49756e+12 254 2.16439e+10 0.00393701 80 80 80 26 1 1 395 0 2.2098e+10 10578712 080-acmmp 
97000 5.56628e+12 255 2.18285e+10 0.00392157 81 81 81 35 2 2 412 0 2.20884e+10 10604231 081-aalyw 
98000 5.49756e+12 252 2.18157e+10 0.00396825 80 80 80 27 7 3 403 0 2.2098e+10 10768793 080-actuc 
99000 5.42884e+12 254 2.13734e+10 0.00393701 80 80 79 53 8 4 425 0 2.25812e+10 10778852 080-acucr 
100000 5.49756e+12 254 2.16439e+10 0.00393701 81 81 80 26 2 1 430 0 2.21934e+10 10897268 081-aaqjn 
