# Avida Dominant Data
# Sat Feb 15 19:10:18 2014
#  1: Update
#  2: Average Merit of the Dominant Genotype
#  3: Average Gestation Time of the Dominant Genotype
#  4: Average Fitness of the Dominant Genotype
#  5: Repro Rate?
#  6: Size of Dominant Genotype
#  7: Copied Size of Dominant Genotype
#  8: Executed Size of Dominant Genotype
#  9: Abundance of Dominant Genotype
# 10: Number of Births
# 11: Number of Dominant Breed True?
# 12: Dominant Gene Depth
# 13: Dominant Breed In
# 14: Max Fitness?
# 15: Genotype ID of Dominant Genotype
# 16: Name of the Dominant Genotype

0 0 0 0 0 47 0 0 3600 0 0 0 0 0 1 047-aaaaa 
1000 45 128 0.351562 0.0078125 48 48 45 42 6 5 7 0 0.362903 77498 048-aacwa 
2000 46 130 0.353846 0.00769231 49 49 46 28 5 5 15 0 0.413793 190649 049-aadvb 
3000 192 116 1.65517 0.00862069 51 51 48 109 15 14 37 0 1.81481 293477 051-aaeus 
4000 3008 115 26.1565 0.00869565 52 52.0002 47 227 60 52 44 0 28.4444 389408 052-aacpj 
5000 51200 119 430.252 0.00840336 53 53.0002 50 804 174 131 55 1 466.286 553470 053-aacbi 
6000 102400 119 860.504 0.00840336 53 53.0001 50 786 165 124 61 0 932.571 640508 053-aaemc 
7000 104448 113 924.319 0.00884956 54 54 51 82 17 14 63 0 942.442 681962 054-aabgj 
8000 102400 111 922.523 0.00900901 53 53 50 98 22 19 67 0 959.423 872594 053-aakbv 
9000 102400 111 922.523 0.00900901 53 53.0006 50 75 11 10 70 0 959.423 920446 053-aakxr 
10000 1.25829e+07 116 108473 0.00862069 51 51.0001 48 561 94 76 87 0 115721 1166488 051-aaokf 
11000 1.31072e+07 110 119156 0.00909091 53 53 50 103 21 18 90 0 121539 1259558 053-aapim 
12000 1.28247e+07 109 117658 0.00917431 52 52 49 87 17 15 94 0 121710 1390783 052-aaosl 
13000 1.31016e+07 109 120199 0.00917431 53 53 50 79 24 20 96 0 122655 1525435 053-aatjh 
14000 1.3058e+07 109 119798 0.00917431 53 53 50 71 15 15 99 0 122952 1592207 053-aauxt 
15000 1.30856e+07 109 120051 0.00917431 53 53 50 88 13 9 97 0 125272 1526961 053-aatkc 
16000 1.31072e+07 109 120250 0.00917431 53 53 50 83 17 12 99 0 125272 1869325 053-abalv 
17000 1.36315e+07 112 121710 0.00892857 54 54 52 110 22 17 101 0 125168 1952582 054-aanep 
18000 1.36315e+07 111 122806 0.00900901 54 54 52 72 14 12 107 0 125373 2136026 054-aapwk 
19000 2.69213e+07 111 242534 0.00900901 54 54 52 301 72 59 108 0 248347 2235771 054-aarkj 
20000 2.68433e+07 111 241831 0.00900901 54 53.9999 52 69 12 9 108 0 255305 2235771 054-aarkj 
21000 2.71733e+07 113 240472 0.00884956 54 54 52 94 15 13 114 0 250746 2546356 054-aaxfd 
22000 2.72629e+07 111 245611 0.00900901 54 54 52 122 38 31 112 0 250336 2581014 054-aaxvl 
23000 2.71201e+07 110 246547 0.00909091 54 54 52 131 37 30 116 0 252782 2659086 054-aayzw 
24000 2.7263e+07 113 241265 0.00884956 54 54 52 74 21 17 117 0 255059 2964022 054-abdje 
25000 2.67387e+07 110 243079 0.00909091 53 53 51 151 29 23 124 0 255184 3006852 053-aboho 
26000 2.77873e+07 113 245905 0.00884956 55 55 53 102 17 14 119 0 252782 3064245 055-aagnx 
27000 2.77873e+07 113 245905 0.00884956 55 55 53 102 24 16 121 0 252946 3350338 055-aajlv 
28000 2.77859e+07 112 248088 0.00892857 53 52.9973 53 79 11 9 139 0 255184 3479538 053-abrak 
29000 2.88358e+07 113 255184 0.00884956 58 57.9999 55 137 37 28 128 0 255184 3605589 058-aaaxy 
30000 2.88358e+07 113 255184 0.00884956 58 58 55 171 38 36 128 0 259864 3605589 058-aaaxy 
31000 2.88358e+07 113 255184 0.00884956 57 57 55 85 18 15 134 0 257545 3851173 057-aacey 
32000 2.93601e+07 114 257545 0.00877193 58 58.0004 56 130 23 18 132 0 257545 3895202 058-aabye 
33000 2.93346e+07 114 257321 0.00877193 58 58.0001 56 96 20 18 132 0 259824 3895202 058-aabye 
34000 2.88358e+07 113 255184 0.00884956 57 57 55 86 25 21 134 0 259864 4283011 057-aafxx 
35000 2.83116e+07 113 250545 0.00884956 56 56 54 81 17 14 136 0 262144 4305227 056-aajbo 
36000 2.84975e+07 114 249978 0.00877193 57 57 55 116 10 7 139 0 262144 4570540 057-aaivb 
37000 5.47926e+07 114 480637 0.00877193 56 56.0017 54 256 43 37 146 0 506209 4628192 056-aalwh 
38000 5.27697e+07 113 466988 0.00884956 55 55 53 130 22 16 148 0 510369 4808783 055-aaukk 
39000 5.52644e+07 115 480560 0.00869565 57 57 55 84 20 14 148 0 510845 4840887 057-aalzd 
40000 5.54514e+07 113 490720 0.00884956 57 57.0001 55 187 33 26 149 0 515090 4864749 057-aamez 
41000 5.56177e+07 113 492192 0.00884956 57 57 55 126 24 17 149 0 515402 4864749 057-aamez 
42000 5.55374e+07 116 478770 0.00862069 57 57 55 77 26 18 156 0 515402 5306688 057-aaqmm 
43000 5.7767e+07 119 485437 0.00840336 57 56.9999 57 104 22 20 165 0 519882 5345287 057-aaqxz 
44000 5.8649e+07 117 501274 0.00854701 59 59 57 110 21 17 157 0 515550 5570477 059-aaeav 
45000 6.07514e+07 120 506262 0.00833333 61 61 59 74 14 10 161 0 519955 5600357 061-aaapj 
46000 5.89729e+07 117 504042 0.00854701 59 59 57 79 9 7 163 0 515550 5889477 059-aaglr 
47000 5.89252e+07 117 503634 0.00854701 59 59 57 138 31 23 164 0 528847 5957839 059-aahgm 
48000 5.80917e+07 117 496511 0.00854701 58 58.0002 56 121 10 8 168 0 519955 5994346 058-aamro 
49000 5.93039e+07 117 506871 0.00854701 59 59.0023 57 215 39 37 166 0 528694 6159468 059-aajnd 
50000 5.93645e+07 117 507388 0.00854701 59 59.0007 57 107 15 11 165 0 528694 6294305 059-aaktb 
51000 5.92232e+07 117 506181 0.00854701 59 59 57 86 15 14 165 0 528694 6464359 059-aamjw 
52000 5.81379e+07 115 505547 0.00869565 58 58 56 85 20 16 168 0 528621 6603079 058-aarmo 
53000 5.91222e+07 117 505318 0.00854701 59 59.0055 57 91 19 16 174 0 528694 6712116 059-aaoiy 
54000 6.03136e+07 118 511132 0.00847458 60 60.0003 58 74 20 15 181 0 528694 6800674 060-aaibv 
55000 6.15419e+07 119 517159 0.00840336 61 61.0009 59 114 31 26 183 0 532883 7048216 061-aafoz 
56000 6.12717e+07 119 514889 0.00840336 61 61 59 100 16 12 186 0 528694 7141518 061-aagbs 
57000 6.14614e+07 118 520860 0.00847458 61 61 59 61 14 10 185 0 528694 7251459 061-aagql 
58000 6.14075e+07 119 516029 0.00840336 61 61.0003 59 85 14 11 185 0 532744 7143791 061-aagby 
59000 6.4737e+07 123 526317 0.00813008 64 63.9999 62 73 16 14 190 0 532744 7375018 064-aaaig 
60000 6.07377e+07 119 510401 0.00840336 60 60 58 63 12 9 189 0 532883 7656871 060-aaoyn 
61000 6.08174e+07 117 519807 0.00854701 60 60 58 114 28 22 191 0 536871 7803474 060-aaqei 
62000 5.97481e+07 117 510667 0.00854701 59 59.0001 57 98 19 13 192 0 532744 7773172 059-aawtt 
63000 6.18326e+07 120 515272 0.00833333 61 61 59 72 23 15 199 0 528551 8036971 061-aalyp 
64000 6.28882e+07 122 515477 0.00819672 62 62 60 63 15 12 197 0 528694 8158766 062-aagvj 
65000 6.28998e+07 121 519833 0.00826446 62 62 60 115 32 23 201 0 528769 8254769 062-aahir 
66000 6.27892e+07 121 518919 0.00826446 62 61.9994 60 69 14 12 202 0 541478 8443926 062-aaibg 
67000 6.18242e+07 118 523934 0.00847458 61 61 59 95 17 14 202 0 541478 8376505 061-aapew 
68000 6.50098e+07 121 537271 0.00826446 64 64.0003 62 108 19 18 206 0 541478 8565478 064-aabfj 
69000 6.50117e+07 122 532883 0.00819672 64 64 62 104 32 25 208 0 541478 8826159 064-aacae 
70000 6.39213e+07 120 532678 0.00833333 63 63 61 61 18 13 211 0 541478 8919227 063-aafcg 
